YEAR,Section,Section Name,Volume,Shape Length,multilinestring
2022,City Section,BARLOW12,27000,1120.61826686,"MULTILINESTRING ((-113.9816505665217 50.97948818891518, -113.98165012613403 50.97962276216579, -113.98164966697362 50.98066842441571, -113.98164814799058 50.9841241749012, -113.98164502096326 50.98504382284228, -113.98164462462114 50.985160421714404, -113.98164197440242 50.985939684474815, -113.98165190755444 50.98719608393813, -113.9816636168337 50.988692477441, -113.98166503544336 50.989090269986114, -113.98166771117685 50.98916058068072, -113.98166577903984 50.98938653677968, -113.9816637487627 50.98946024937853, -113.98166087549473 50.9895622617928))"
2022,City Section,BARLOW13,27000,2557.5235569,"MULTILINESTRING ((-113.98184279512613 50.96348995830662, -113.98180498730595 50.9635642302327, -113.98179933261272 50.96357943839472, -113.98179511119001 50.96359169001528, -113.98179510471098 50.96360826821264, -113.98180229407687 50.9637095364939, -113.98181488053883 50.96385025490956, -113.98182628088851 50.96396629867243, -113.98184007831898 50.964094079963054, -113.98184847674871 50.96417276499926, -113.98185207960272 50.964202676613816, -113.98185508364874 50.96422393989199, -113.98186110071036 50.96423979803651, -113.9818713308252 50.964265026064254, -113.98190350833814 50.96432383011637, -113.9819117145187 50.96449837576207, -113.98191851380673 50.96468502332966, -113.98192810838862 50.96488826300286, -113.98193012170121 50.966289262187736, -113.98193757151391 50.968547501767915, -113.98194617233513 50.968951311009306, -113.98196032125249 50.9696429005465, -113.98197320831125 50.97017840446159, -113.981983413005 50.97094267975297, -113.98198318495265 50.971627826506115, -113.98195215579493 50.97940805197048, -113.98198296863639 50.97234517750258))"
2022,City Section,BARLOW14,43000,2171.52911392,"MULTILINESTRING ((-113.98050856090936 50.9445358885988, -113.98033199911004 50.94433550045799, -113.98050856090936 50.9445358885988, -113.98064015832739 50.94470660059279, -113.9807487162646 50.944875225680995, -113.98083752531146 50.9450396851069, -113.98091317265526 50.94519581587687, -113.98096906586521 50.945356107492, -113.98102458531574 50.94557554887329, -113.98109686021945 50.94593150974785, -113.98115595192647 50.94632910148799, -113.98113181298467 50.946588613102136, -113.98116095785856 50.9468405044906, -113.98119308269067 50.94745280258634, -113.98122326345171 50.94834299824125, -113.98122289757559 50.9488060723949, -113.98123536222137 50.9491360641739, -113.98122097898683 50.94934346290963, -113.9812963582479 50.949893859751036, -113.98125340517056 50.95012916566307, -113.98126053811409 50.9502918863219, -113.98125683121658 50.95037920172689, -113.98124957832457 50.95051461061574, -113.98125150733894 50.95070412925706, -113.98124765431754 50.9513702129814, -113.98121698994755 50.95153975444632, -113.98116245017276 50.95171822618982, -113.98120539690976 50.952311529005364, -113.98136284633419 50.95266371104713, -113.98126621990127 50.953459267161875, -113.98126590256987 50.95422026172492, -113.98127064273184 50.95570952648593, -113.98127343704755 50.957578652043686, -113.98127271960013 50.95781960016372, -113.98126939984746 50.95863489066915, -113.98127476522032 50.95931721964938, -113.98127565422367 50.95947113347581, -113.98127743830688 50.95982764033497, -113.98127737254126 50.95999128642188, -113.9812763531271 50.96010160987168, -113.98127729752534 50.960174406346084, -113.9812869891052 50.96027574074608, -113.98129377358596 50.96034970323998, -113.98130733825316 50.960462371776394, -113.98132383252823 50.96059631978402, -113.98134421475415 50.960740168943516, -113.98135971287584 50.960831204568855, -113.9813801093081 50.96094360538058, -113.98138884042154 50.96101640308454, -113.98140536090027 50.96108221330804, -113.98143063402968 50.96117073780777, -113.98145963091434 50.96128846016647, -113.98151114001902 50.96149055144115, -113.98156943075487 50.96171899393968, -113.98161219280108 50.96188614108237, -113.98167523519564 50.96216437730212, -113.98168553574595 50.96222266378148, -113.9816974022516 50.96231346053794, -113.98173101299864 50.96254682190111, -113.98175178422461 50.96269874209828, -113.98178513230778 50.96292809391192, -113.98179826337417 50.963047866959556, -113.98181703897691 50.96322589786727, -113.98185772865313 50.96348935560951))"
2022,City Section,BEDDING1,41000,653.12097732,"MULTILINESTRING ((-114.09745728576397 51.14874202916362, -114.09726493154062 51.1485444887345, -114.09625672942745 51.147516258998024, -114.09522792414238 51.14647046614819, -114.09427896961608 51.14550100667521, -114.09372170192364 51.144879905046, -114.09336287826159 51.14451333349657, -114.09326280118053 51.14442304736554, -114.09311196908557 51.14427742573925, -114.09289871256073 51.144043604582876, -114.09276672038112 51.14389958206688, -114.09272655697598 51.14385916618711, -114.09269968098526 51.1438327419369, -114.09265052803042 51.14378277363278, -114.0925971189311 51.14373048397103))"
2022,City Section,BEDDING1B,39000,816.770684231,"MULTILINESTRING ((-114.10591595197789 51.15356267729085, -114.10399972544435 51.152944028317854, -114.10334722647185 51.152732980473786, -114.10264173447162 51.152473462384975, -114.10207485615165 51.15223830225097, -114.10152414977027 51.151975146189045, -114.10089873669206 51.15164362607306, -114.10021967570644 51.15122798730818, -114.09977289158307 51.15091904348217, -114.09926402874781 51.15051855498072, -114.09875914655679 51.15006706842623, -114.09850338696259 51.149810203862906, -114.09783519763221 51.149127847386815, -114.09745728576397 51.14874202916362))"
2022,City Section,BEDDING2,52000,997.877784021,"MULTILINESTRING ((-114.0925971189311 51.14373048397103, -114.0925429107402 51.14367588009918, -114.0922353045524 51.14337882408182, -114.09187081216686 51.1430554041357, -114.09135681384763 51.142636093843855, -114.09100042720475 51.14234876608865, -114.09078682346086 51.14219824596412, -114.0906199166807 51.14208695218782, -114.09026514162369 51.14185279970954, -114.09000680473147 51.14169197373973, -114.08978312305244 51.141562370196844, -114.08952139468018 51.1414166419626, -114.08934690105416 51.14131928961697, -114.08908176392477 51.14118003280264, -114.08882806143517 51.14104939310814, -114.08858314177826 51.140928483729674, -114.08827003653754 51.140777759209534, -114.08793228099782 51.14062231397082, -114.08767062231296 51.14050749221777, -114.08726907447077 51.14033704518538, -114.08693088292988 51.140198557126226, -114.0864424876613 51.140003715589565, -114.08580445320747 51.139753667144326, -114.0855016964346 51.139633839194275, -114.08501561978109 51.13944614300451, -114.08455129330802 51.13926633721019, -114.08415178233801 51.13911226599381, -114.08358327550177 51.13889292222628, -114.0830688995611 51.13869243517223, -114.08237127106484 51.138423713711695, -114.08197259881995 51.13828237808576, -114.08163227152757 51.13816232639731))"
2022,City Section,BEDDING3,50000,892.370246299,"MULTILINESTRING ((-114.08163227152757 51.13816232639731, -114.08148965661937 51.13811464976828, -114.08110340405418 51.13798295823926, -114.08041241725954 51.137753362939634, -114.07993557770416 51.13759720528746, -114.07956530123273 51.1374800096473, -114.07892327160876 51.13727746415243, -114.07825811575846 51.13707533693297, -114.07769260848828 51.13690294476855, -114.07702751038912 51.13670071970694, -114.07674014756793 51.136610605448354, -114.07652413942796 51.13653899564185, -114.07630362604428 51.13646266793972, -114.07610860813253 51.136391043668695, -114.0759143234356 51.13631132976003, -114.07570278365786 51.13621988988436, -114.07554074735255 51.136146355497424, -114.07534570111503 51.136054904319934, -114.0751643657757 51.135962638537855, -114.07475977654555 51.13575469256167, -114.07437866018866 51.135556676341565, -114.07400410806615 51.135363823737215, -114.07376254078325 51.13523935628165, -114.0733806895499 51.135047404335076, -114.0730701239923 51.13489843172408, -114.07251711383391 51.13464232522626, -114.07214486937511 51.13447557639003, -114.0718895935448 51.1343639470515, -114.07155656090602 51.134222537272066, -114.07126104286502 51.13410187415271, -114.07105103567768 51.134019864874574, -114.07099299563659 51.13399637794063), (-114.08134163079505 51.138303713996926, -114.08148818968688 51.13835525897483))"
2022,City Section,BEDDING4,59000,1441.61921916,"MULTILINESTRING ((-114.07099299563659 51.13399637794063, -114.07056715066837 51.13383273193055, -114.0702283738774 51.13370755793448, -114.06947275923571 51.13343904405726, -114.06914484443763 51.133328359784684, -114.06853989225603 51.13312689130695, -114.06806747863368 51.13297296502959, -114.06766299557941 51.13283609577658, -114.06748535318263 51.1327763240924, -114.0669589523845 51.13260384656398, -114.06624836523551 51.132367495757336, -114.06548190416518 51.13211310911966, -114.06463585661423 51.13183243991235, -114.06407406920049 51.13164790218696, -114.06326456182038 51.13138434258849, -114.06296243210733 51.13129153877703, -114.0627233459376 51.13122289949626, -114.06252013081999 51.13116756943709, -114.06224105620416 51.13109692608049, -114.06186785748694 51.13100525576623, -114.06161995269359 51.130949947772784, -114.06137611627524 51.13089804777311, -114.06109369048883 51.13084370427811, -114.06075504173837 51.13077991248285, -114.06015843597358 51.13066869139285, -114.05973580972085 51.13059214580957, -114.0594668776474 51.13053787869033, -114.05918376460865 51.13048002498553, -114.0589155428124 51.13041704441543, -114.05874956088141 51.130375509650236, -114.05851384634745 51.13031507026496, -114.058213714962 51.13022926236493, -114.05790753793232 51.130133888154795, -114.05760723445152 51.13003192716326, -114.05732271504287 51.12992886452836, -114.05685738760619 51.12973769674366, -114.05659857747912 51.12961329740255, -114.0562208526306 51.129435417129386, -114.05557925519399 51.12911371080822, -114.05497146790901 51.128810733782245, -114.05445588354716 51.12854702762174, -114.05415899903288 51.12839698155257, -114.05387089100795 51.12823825301847, -114.05358497584407 51.12808144923829, -114.05319845201385 51.12786511465017, -114.05308280643618 51.127800213701974))"
2022,City Section,BEDDING5,53000,1256.00890025,"MULTILINESTRING ((-114.05308280643618 51.127800213701974, -114.0523762135966 51.127396782115035, -114.05181865720725 51.1270485205273, -114.05144727708073 51.126820154300724, -114.05110273292536 51.126607938477186, -114.0509372807963 51.12650586804042, -114.05084456162547 51.12645114459726, -114.05076854701588 51.126408151560426, -114.05066630559767 51.12635103278203, -114.0505697816572 51.126297909120154, -114.05043088507055 51.12622378415653, -114.05029562910175 51.1261550871846, -114.05013729625114 51.126074310726025, -114.04994426319041 51.12598205386403, -114.04975146861347 51.1258943201515, -114.04957685971664 51.12581804375879, -114.0492346007061 51.12568296126041, -114.04910382361834 51.12563300704955, -114.04894487327758 51.12557527049538, -114.04872203401302 51.12549821292218, -114.04859091548863 51.12545402870855, -114.04847664185651 51.125417299640986, -114.04836268797445 51.12538153131852, -114.04821718112196 51.12533529041787, -114.04807166873186 51.125286187046605, -114.04790993612752 51.12523485532291, -114.04785273544823 51.12521639700399, -114.04776059009235 51.12518428063624, -114.0476667917406 51.125150479317725, -114.04757873817105 51.12511577392899, -114.04750927196929 51.12508579305485, -114.04743699608038 51.125051775146424, -114.04738020299251 51.12502498216357, -114.04732137799 51.12499340121016, -114.04726375893831 51.12495780677793, -114.04720644592167 51.12491824417985, -114.04714608886889 51.124874532277786, -114.04710772090684 51.124843115568076, -114.0470280748321 51.124770041418095, -114.04695970575868 51.124702587484435, -114.04691099625717 51.124649293251444, -114.04688910348983 51.124624648924176, -114.04682732741678 51.124554336268815, -114.0467755656264 51.124489870013505, -114.04670814900692 51.124400031418666, -114.04665891930462 51.12433173362569, -114.04660621437291 51.12424801012527, -114.04655595501828 51.12416406987576, -114.04648241152367 51.12402065010929, -114.04641036588265 51.123841922101356, -114.0463844396937 51.12376308001071, -114.04636968949956 51.12371073036264, -114.04635650687996 51.123661720630565, -114.04632040058064 51.12348629097715, -114.04631529177064 51.12344574985077, -114.04629895037155 51.12325901960425, -114.04629635785453 51.12320059983727, -114.04629464745628 51.12301001263941, -114.04624899886231 51.1226935019371, -114.04620486140146 51.12247929420249, -114.04617718200515 51.122251259313856, -114.04616050194981 51.12204049541022, -114.04618490311978 51.12135912332871, -114.04627032405051 51.120435328321854, -114.04631286954296 51.119810414431036, -114.04629068665706 51.11921269542082, -114.04624678514979 51.11847913740162))"
2022,City Section,CRWCHLD1,46000,2609.95732001,"MULTILINESTRING ((-114.25760909990078 51.14354139202811, -114.25717578653159 51.14335815945139, -114.25711235788788 51.14333177777816, -114.25651617801675 51.14308241716336, -114.2557935379403 51.142782437303666, -114.25554156801849 51.14267149993965, -114.25517890495668 51.14251815960886, -114.2547629256513 51.142344830846945, -114.25446235574756 51.14221710823535, -114.25416371373035 51.142093781969315, -114.25371308434632 51.14190712215889, -114.25319714544788 51.141694641832466, -114.25274918325724 51.141507971628776, -114.25222121578284 51.141284615785715, -114.25157985078592 51.141015436995886, -114.25097459235941 51.14076375997692, -114.25010618817647 51.14039266486346, -114.24953292981495 51.14015263977546, -114.24895879625333 51.13991377698996, -114.24833755990204 51.13965374379379, -114.24782565771365 51.13944205999887, -114.24729701265792 51.13921807742056, -114.24669977131136 51.138964686523074, -114.24601456384835 51.13867629500901, -114.2455843914683 51.13849548943511, -114.24508315589955 51.1382837721157, -114.24463525938465 51.138097071536926, -114.24426076349731 51.13793633347729, -114.24374089197416 51.137719623222665, -114.2431810277415 51.13748456511678, -114.24273313047354 51.13729450591556, -114.2421508563541 51.13705086474533, -114.24184695047487 51.136925842205464, -114.24144707699807 51.136760810104576, -114.24093255152629 51.136544075407485, -114.24040474108335 51.136329042311345, -114.2399591065344 51.136146904739924, -114.2394526024392 51.13593517405129, -114.2389327859289 51.135720117034765, -114.23833033307837 51.1354700443873, -114.23797256274044 51.13532107340517, -114.23741811924884 51.13509435314713, -114.23682100222145 51.13484426187841, -114.23651520393004 51.13471792849301, -114.23605273165911 51.13451733101428, -114.23560721537766 51.13433141623645, -114.2353545896145 51.13422633559556, -114.22656580225923 51.13053979447238))"
